Order ID,Order Date,Ship Date,Customer_ID,Product_ID,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Sales Channel,Order Priority,Days_To_Ship
650512778,19-11-15,25-12-15,CUST-Asia-Tajikistan,PROD-Snacks,42,152.58,97.44,6408.36,4092.48,2315.88,Online,L,36
147332513,20-03-16,29-03-16,CUST-Asia-Cambodia,PROD-Cosmetics,7819,437.2,263.33,3418466.8,2058977.27,1359489.53,Offline,H,9
617939174,19-12-11,18-01-12,CUST-Sub-Saharan Africa-Democratic Republic of the Congo,PROD-Snacks,788,152.58,97.44,120233.04,76782.72,43450.32,Online,H,30
217069089,19-02-17,22-03-17,CUST-Sub-Saharan Africa-Cape Verde,PROD-Beverages,4422,47.45,31.79,209823.9,140575.38,69248.52,Offline,C,31
769771087,25-09-12,28-10-12,CUST-Sub-Saharan Africa-Madagascar,PROD-Fruits,1225,9.33,6.92,11429.25,8477,2952.25,Offline,L,33
121406495,09-02-11,02-03-11,CUST-Sub-Saharan Africa-Guinea-Bissau,PROD-Clothes,5735,109.28,35.84,626720.8,205542.4,421178.4,Online,L,21
687649142,26-04-14,12-05-14,CUST-Sub-Saharan Africa-Guinea,PROD-Vegetables,9517,154.06,90.93,1466189.02,865380.81,600808.21,Online,L,16
904485356,06-05-10,11-05-10,CUST-Sub-Saharan Africa-Mauritania,PROD-Office Supplies,6171,651.21,524.96,4018616.91,3239528.16,779088.75,Online,H,5
178213965,25-09-14,06-10-14,CUST-Europe-Cyprus,PROD-Baby Food,6328,255.28,159.42,1615411.84,1008809.76,606602.08,Online,L,11
235446298,23-10-13,14-11-13,CUST-Central America and the Caribbean-Grenada,PROD-Vegetables,2646,154.06,90.93,407642.76,240600.78,167041.98,Online,C,22
173106181,22-11-13,05-12-13,CUST-Europe-Hungary,PROD-Cereal,4821,205.7,117.11,991679.7,564587.31,427092.39,Offline,C,13
508429944,17-10-14,09-11-14,CUST-Middle East and North Africa-Libya,PROD-Personal Care,4574,81.73,56.67,373833.02,259208.58,114624.44,Offline,L,23
928966414,07-08-13,05-09-13,CUST-Asia-Nepal,PROD-Fruits,661,9.33,6.92,6167.13,4574.12,1593.01,Offline,M,29
742576920,16-01-16,06-02-16,CUST-Sub-Saharan Africa-Zimbabwe,PROD-Cereal,3867,205.7,117.11,795441.9,452864.37,342577.53,Online,C,21
227435290,20-07-17,17-08-17,CUST-Australia and Oceania-East Timor,PROD-Personal Care,2011,81.73,56.67,164359.03,113963.37,50395.66,Online,C,28
182027852,18-08-14,29-09-14,CUST-Europe-Armenia,PROD-Meat,4941,421.89,364.69,2084558.49,1801933.29,282625.2,Offline,M,42
575153434,12-03-16,24-04-16,CUST-North America-Greenland,PROD-Cosmetics,9537,437.2,263.33,4169576.4,2511378.21,1658198.19,Offline,H,43
995923364,02-02-17,26-02-17,CUST-Asia-Taiwan,PROD-Fruits,4710,9.33,6.92,43944.3,32593.2,11351.1,Offline,C,24
203761470,04-01-17,22-01-17,CUST-Sub-Saharan Africa-Rwanda,PROD-Snacks,6402,152.58,97.44,976817.16,623810.88,353006.28,Offline,C,18
178404080,17-09-16,06-10-16,CUST-Europe-Poland,PROD-Meat,2587,421.89,364.69,1091429.43,943453.03,147976.4,Offline,M,19
269900023,27-03-14,06-04-14,CUST-Asia-Japan,PROD-Cereal,8270,205.7,117.11,1701139,968499.7,732639.3,Offline,L,10
348610627,01-04-16,11-05-16,CUST-Central America and the Caribbean-Guatemala,PROD-Cereal,486,205.7,117.11,99970.2,56915.46,43054.74,Offline,L,40
355209720,25-07-11,04-09-11,CUST-North America-Greenland,PROD-Cosmetics,3304,437.2,263.33,1444508.8,870042.32,574466.48,Offline,C,41
750683629,07-10-12,19-10-12,CUST-Asia-Tajikistan,PROD-Clothes,2823,109.28,35.84,308497.44,101176.32,207321.12,Online,L,12
266331183,02-08-14,12-09-14,CUST-Asia-Cambodia,PROD-Cosmetics,2170,437.2,263.33,948724,571426.1,377297.9,Online,M,41
853763711,21-10-12,16-11-12,CUST-Sub-Saharan Africa-Madagascar,PROD-Clothes,6509,109.28,35.84,711303.52,233282.56,478020.96,Online,H,26
934905040,23-08-15,28-08-15,CUST-Europe-Lithuania,PROD-Snacks,8032,152.58,97.44,1225522.56,782638.08,442884.48,Offline,C,5
351991498,22-03-17,22-04-17,CUST-Sub-Saharan Africa-Cameroon,PROD-Vegetables,961,154.06,90.93,148051.66,87383.73,60667.93,Offline,M,31
817571914,14-07-16,25-08-16,CUST-Sub-Saharan Africa-South Sudan,PROD-Household,6552,668.27,502.54,4378505.04,3292642.08,1085862.96,Online,C,42
964507615,16-08-13,26-09-13,CUST-Asia-Nepal,PROD-Meat,8092,421.89,364.69,3413933.88,2951071.48,462862.4,Offline,L,41
395972430,23-05-13,11-06-13,CUST-Sub-Saharan Africa-Senegal,PROD-Beverages,5896,47.45,31.79,279765.2,187433.84,92331.36,Online,C,19
135452687,24-03-14,24-04-14,CUST-Central America and the Caribbean-Barbados,PROD-Clothes,2315,109.28,35.84,252983.2,82969.6,170013.6,Online,L,31
376747214,20-10-11,09-11-11,CUST-Asia-Cambodia,PROD-Clothes,6728,109.28,35.84,735235.84,241131.52,494104.32,Online,L,20
933967339,03-06-10,14-07-10,CUST-Sub-Saharan Africa-Uganda,PROD-Meat,545,421.89,364.69,229930.05,198756.05,31174,Offline,H,41
791536891,04-09-11,13-10-11,CUST-Europe-Belarus,PROD-Clothes,2211,109.28,35.84,241618.08,79242.24,162375.84,Online,H,39
354192197,22-08-10,12-09-10,CUST-Middle East and North Africa-Azerbaijan,PROD-Beverages,2197,47.45,31.79,104247.65,69842.63,34405.02,Online,M,21
996982085,26-10-14,29-11-14,CUST-Sub-Saharan Africa-Sao Tome and Principe,PROD-Personal Care,8009,81.73,56.67,654575.57,453870.03,200705.54,Online,M,34
115267884,22-01-10,27-02-10,CUST-Central America and the Caribbean-Nicaragua,PROD-Baby Food,9183,255.28,159.42,2344236.24,1463953.86,880282.38,Online,M,36
574723422,10-05-17,03-06-17,CUST-Asia-Thailand,PROD-Meat,2287,421.89,364.69,964862.43,834046.03,130816.4,Online,M,24
361335027,29-04-13,08-05-13,CUST-Sub-Saharan Africa-South Africa,PROD-Vegetables,5919,154.06,90.93,911881.14,538214.67,373666.47,Offline,M,9
231401526,22-04-17,02-06-17,CUST-Sub-Saharan Africa-Lesotho,PROD-Personal Care,5709,81.73,56.67,466596.57,323529.03,143067.54,Offline,M,41
561534249,31-10-11,02-12-11,CUST-Sub-Saharan Africa-Burkina Faso,PROD-Fruits,9318,9.33,6.92,86936.94,64480.56,22456.38,Online,L,32
898657023,31-07-14,31-08-14,CUST-Sub-Saharan Africa-The Gambia,PROD-Office Supplies,1438,651.21,524.96,936439.98,754892.48,181547.5,Online,L,31
410006177,01-01-14,03-01-14,CUST-Asia-Sri Lanka,PROD-Baby Food,8794,255.28,159.42,2244932.32,1401939.48,842992.84,Offline,C,2
133130538,24-12-10,12-02-11,CUST-Middle East and North Africa-Pakistan,PROD-Clothes,5139,109.28,35.84,561589.92,184181.76,377408.16,Offline,M,50
725891435,09-01-15,15-02-15,CUST-Europe-Portugal,PROD-Office Supplies,6261,651.21,524.96,4077225.81,3286774.56,790451.25,Online,H,37
216462695,17-03-10,04-04-10,CUST-Central America and the Caribbean-El Salvador,PROD-Clothes,4977,109.28,35.84,543886.56,178375.68,365510.88,Online,H,18
753330647,17-12-11,26-12-11,CUST-Europe-Armenia,PROD-Fruits,6134,9.33,6.92,57230.22,42447.28,14782.94,Offline,H,9
955294120,11-04-10,28-04-10,CUST-Central America and the Caribbean-Belize,PROD-Office Supplies,1614,651.21,524.96,1051052.94,847285.44,203767.5,Offline,L,17
861464440,10-05-11,19-05-11,CUST-Europe-Ireland,PROD-Clothes,5326,109.28,35.84,582025.28,190883.84,391141.44,Online,L,9
581265437,06-02-11,22-03-11,CUST-Asia-South Korea,PROD-Household,8215,668.27,502.54,5489838.05,4128366.1,1361471.95,Offline,L,44
744433438,23-01-14,02-03-14,CUST-Sub-Saharan Africa-Malawi,PROD-Fruits,3252,9.33,6.92,30341.16,22503.84,7837.32,Offline,C,38
251017272,26-06-14,28-06-14,CUST-Middle East and North Africa-Qatar,PROD-Snacks,444,152.58,97.44,67745.52,43263.36,24482.16,Online,C,2
321378266,06-04-15,13-04-15,CUST-Sub-Saharan Africa-Rwanda,PROD-Meat,1826,421.89,364.69,770371.14,665923.94,104447.2,Online,H,7
446190249,21-07-16,04-08-16,CUST-Europe-Vatican City,PROD-Vegetables,6465,154.06,90.93,995997.9,587862.45,408135.45,Offline,L,14
636439549,09-01-12,23-02-12,CUST-Asia-Kyrgyzstan,PROD-Fruits,5461,9.33,6.92,50951.13,37790.12,13161.01,Offline,H,45
973424994,29-04-15,10-05-15,CUST-Central America and the Caribbean-Honduras,PROD-Cosmetics,6942,437.2,263.33,3035042.4,1828036.86,1207005.54,Offline,L,11
258757913,20-11-10,29-12-10,CUST-Middle East and North Africa-Turkey,PROD-Snacks,1071,152.58,97.44,163413.18,104358.24,59054.94,Online,L,39
964362132,15-09-10,24-10-10,CUST-Europe-Moldova ,PROD-Cereal,5040,205.7,117.11,1036728,590234.4,446493.6,Offline,L,39
682473981,15-09-12,24-10-12,CUST-Europe-San Marino,PROD-Office Supplies,8072,651.21,524.96,5256567.12,4237477.12,1019090,Online,H,39
675642287,30-01-12,02-02-12,CUST-Asia-Turkmenistan,PROD-Personal Care,6422,81.73,56.67,524870.06,363934.74,160935.32,Offline,M,3
926728379,31-08-12,10-09-12,CUST-Asia-China,PROD-Beverages,8376,47.45,31.79,397441.2,266273.04,131168.16,Online,M,10
588906085,28-07-15,22-08-15,CUST-Middle East and North Africa-Azerbaijan,PROD-Baby Food,9252,255.28,159.42,2361850.56,1474953.84,886896.72,Online,H,25
235661733,28-05-15,25-06-15,CUST-Europe-Norway,PROD-Baby Food,6398,255.28,159.42,1633281.44,1019969.16,613312.28,Online,L,28
510794150,16-08-11,21-09-11,CUST-Middle East and North Africa-Israel,PROD-Office Supplies,4195,651.21,524.96,2731825.95,2202207.2,529618.75,Online,L,36
778414666,25-04-12,25-05-12,CUST-Central America and the Caribbean-Antigua and Barbuda ,PROD-Cereal,9053,205.7,117.11,1862202.1,1060196.83,802005.27,Offline,M,30
472947108,16-04-15,16-05-15,CUST-Asia-Turkmenistan,PROD-Office Supplies,4414,651.21,524.96,2874440.94,2317173.44,557267.5,Offline,C,30
449127805,01-11-11,20-11-11,CUST-Europe-Italy,PROD-Vegetables,5753,154.06,90.93,886307.18,523120.29,363186.89,Online,C,19
732005584,27-03-13,12-04-13,CUST-Middle East and North Africa-Iran,PROD-Clothes,5574,109.28,35.84,609126.72,199772.16,409354.56,Online,H,16
966941773,14-09-16,20-09-16,CUST-Middle East and North Africa-Tunisia ,PROD-Meat,8413,421.89,364.69,3549360.57,3068136.97,481223.6,Offline,M,6
869610202,22-09-16,05-10-16,CUST-Sub-Saharan Africa-Ethiopia,PROD-Personal Care,5838,81.73,56.67,477139.74,330839.46,146300.28,Online,C,13
675997197,05-06-16,25-06-16,CUST-Sub-Saharan Africa-Cape Verde,PROD-Office Supplies,1448,651.21,524.96,942952.08,760142.08,182810,Online,C,20
692401587,17-03-16,19-03-16,CUST-Europe-Ukraine,PROD-Beverages,5871,47.45,31.79,278578.95,186639.09,91939.86,Online,C,2
845434701,17-07-17,03-09-17,CUST-Europe-United Kingdom,PROD-Office Supplies,1770,651.21,524.96,1152641.7,929179.2,223462.5,Offline,C,48
232020366,07-08-11,06-09-11,CUST-Europe-Luxembourg,PROD-Personal Care,8837,81.73,56.67,722248.01,500792.79,221455.22,Online,M,30
269394910,02-05-13,11-06-13,CUST-Sub-Saharan Africa-Kenya,PROD-Household,8795,668.27,502.54,5877434.65,4419839.3,1457595.35,Offline,L,40
645107161,07-04-12,09-04-12,CUST-Central America and the Caribbean-Haiti,PROD-Cereal,400,205.7,117.11,82280,46844,35436,Online,H,2
667018449,14-02-14,24-02-14,CUST-Sub-Saharan Africa-Guinea-Bissau,PROD-Baby Food,4436,255.28,159.42,1132422.08,707187.12,425234.96,Online,L,10
613302600,04-05-14,13-06-14,CUST-North America-Greenland,PROD-Clothes,8723,109.28,35.84,953249.44,312632.32,640617.12,Offline,H,40
382445943,25-12-16,29-01-17,CUST-Asia-North Korea,PROD-Cosmetics,3108,437.2,263.33,1358817.6,818429.64,540387.96,Offline,M,35
843247306,02-11-15,26-11-15,CUST-Sub-Saharan Africa-Sierra Leone,PROD-Meat,4471,421.89,364.69,1886270.19,1630528.99,255741.2,Offline,C,24
684818017,23-04-13,25-04-13,CUST-Europe-Luxembourg,PROD-Meat,1724,421.89,364.69,727338.36,628725.56,98612.8,Online,M,2
466581904,01-09-16,01-09-16,CUST-Europe-Vatican City,PROD-Fruits,809,9.33,6.92,7547.97,5598.28,1949.69,Offline,M,0
368275296,12-07-11,26-07-11,CUST-Sub-Saharan Africa-Zimbabwe,PROD-Fruits,9699,9.33,6.92,90491.67,67117.08,23374.59,Online,L,14
639947021,25-01-11,20-02-11,CUST-Sub-Saharan Africa-Cameroon,PROD-Office Supplies,3399,651.21,524.96,2213462.79,1784339.04,429123.75,Online,C,26
251958405,23-05-14,25-06-14,CUST-Sub-Saharan Africa-Rwanda,PROD-Cosmetics,8946,437.2,263.33,3911191.2,2355750.18,1555441.02,Online,C,33
944983279,21-04-10,10-05-10,CUST-Sub-Saharan Africa-Kenya,PROD-Fruits,407,9.33,6.92,3797.31,2816.44,980.87,Offline,H,19
480007970,25-05-11,29-06-11,CUST-Sub-Saharan Africa-Guinea,PROD-Baby Food,3880,255.28,159.42,990486.4,618549.6,371936.8,Offline,C,35
288331305,23-05-12,06-06-12,CUST-Europe-Serbia,PROD-Beverages,2496,47.45,31.79,118435.2,79347.84,39087.36,Online,L,14
521564614,27-08-16,04-09-16,CUST-Europe-San Marino,PROD-Cosmetics,1415,437.2,263.33,618638,372611.95,246026.05,Online,M,8
501631724,02-04-17,06-04-17,CUST-Sub-Saharan Africa-Republic of the Congo,PROD-Cereal,2829,205.7,117.11,581925.3,331304.19,250621.11,Online,M,4
970768964,19-11-15,23-11-15,CUST-Asia-India,PROD-Clothes,964,109.28,35.84,105345.92,34549.76,70796.16,Online,C,4
941525161,14-07-11,31-08-11,CUST-Central America and the Caribbean-Trinidad and Tobago,PROD-Vegetables,7073,154.06,90.93,1089666.38,643147.89,446518.49,Online,L,48
846761643,29-10-11,05-12-11,CUST-Sub-Saharan Africa-Democratic Republic of the Congo,PROD-Household,4442,668.27,502.54,2968455.34,2232282.68,736172.66,Offline,M,37
289652240,31-01-14,13-02-14,CUST-Sub-Saharan Africa-Djibouti,PROD-Beverages,3389,47.45,31.79,160808.05,107736.31,53071.74,Online,H,13
293683278,13-09-16,14-10-16,CUST-Asia-Philippines,PROD-Household,6263,668.27,502.54,4185375.01,3147408.02,1037966.99,Offline,C,31
152653586,07-05-15,10-06-15,CUST-Central America and the Caribbean-Haiti,PROD-Snacks,2443,152.58,97.44,372752.94,238045.92,134707.02,Offline,M,34
580674493,01-05-14,28-05-14,CUST-Australia and Oceania-Papua New Guinea,PROD-Baby Food,3341,255.28,159.42,852890.48,532622.22,320268.26,Online,C,27
562169826,28-03-15,31-03-15,CUST-Middle East and North Africa-Saudi Arabia,PROD-Beverages,7399,47.45,31.79,351082.55,235214.21,115868.34,Offline,M,3
501875913,22-02-13,17-03-13,CUST-Europe-Ireland,PROD-Baby Food,5090,255.28,159.42,1299375.2,811447.8,487927.4,Online,C,23
874841582,22-07-15,22-08-15,CUST-Sub-Saharan Africa-Ghana,PROD-Household,3920,668.27,502.54,2619618.4,1969956.8,649661.6,Offline,L,31
876428163,22-11-15,27-12-15,CUST-Central America and the Caribbean-Panama,PROD-Vegetables,3424,154.06,90.93,527501.44,311344.32,216157.12,Online,C,35
672309482,05-06-12,09-07-12,CUST-Central America and the Caribbean-Panama,PROD-Office Supplies,171,651.21,524.96,111356.91,89768.16,21588.75,Online,M,34
948471868,28-01-12,06-03-12,CUST-Europe-Austria,PROD-Beverages,2758,47.45,31.79,130867.1,87676.82,43190.28,Offline,C,38
661214148,12-06-11,28-07-11,CUST-Europe-Ukraine,PROD-Cereal,6815,205.7,117.11,1401845.5,798104.65,603740.85,Online,M,46
187147653,19-10-15,08-11-15,CUST-Asia-Turkmenistan,PROD-Beverages,4,47.45,31.79,189.8,127.16,62.64,Online,M,20
873196208,09-07-12,20-07-12,CUST-Europe-Denmark,PROD-Meat,7017,421.89,364.69,2960402.13,2559029.73,401372.4,Offline,C,11
986596143,12-10-12,14-11-12,CUST-Middle East and North Africa-Oman,PROD-Household,4578,668.27,502.54,3059340.06,2300628.12,758711.94,Offline,C,33
664896285,15-06-17,23-07-17,CUST-Middle East and North Africa-Yemen,PROD-Fruits,6441,9.33,6.92,60094.53,44571.72,15522.81,Online,C,38
565957963,05-05-13,14-06-13,CUST-Sub-Saharan Africa-Sao Tome and Principe,PROD-Beverages,8393,47.45,31.79,398247.85,266813.47,131434.38,Offline,M,40
517955005,21-10-14,05-12-14,CUST-Sub-Saharan Africa-Eritrea,PROD-Meat,3251,421.89,364.69,1371564.39,1185607.19,185957.2,Offline,C,45
869373738,22-07-14,08-08-14,CUST-Central America and the Caribbean-Dominica,PROD-Office Supplies,5863,651.21,524.96,3818044.23,3077840.48,740203.75,Online,C,17
239012992,26-02-10,11-03-10,CUST-Europe-Moldova ,PROD-Office Supplies,8111,651.21,524.96,5281964.31,4257950.56,1024013.75,Offline,C,13
465984094,20-05-15,22-05-15,CUST-Middle East and North Africa-Morocco,PROD-Personal Care,3903,81.73,56.67,318992.19,221183.01,97809.18,Offline,C,2
759710872,30-12-10,08-02-11,CUST-Middle East and North Africa-United Arab Emirates,PROD-Personal Care,4184,81.73,56.67,341958.32,237107.28,104851.04,Offline,C,40
849929654,07-09-16,24-10-16,CUST-Sub-Saharan Africa-Liberia,PROD-Meat,1927,421.89,364.69,812982.03,702757.63,110224.4,Offline,C,47
536689269,22-07-11,22-08-11,CUST-Europe-Luxembourg,PROD-Clothes,7136,109.28,35.84,779822.08,255754.24,524067.84,Offline,C,31
140351045,21-08-13,04-09-13,CUST-Central America and the Caribbean-Honduras,PROD-Cosmetics,1848,437.2,263.33,807945.6,486633.84,321311.76,Online,C,14
951588809,13-07-15,19-07-15,CUST-Europe-Bosnia and Herzegovina,PROD-Baby Food,5130,255.28,159.42,1309586.4,817824.6,491761.8,Offline,M,6
281388890,21-11-10,22-12-10,CUST-Middle East and North Africa-Syria,PROD-Cereal,8081,205.7,117.11,1662261.7,946365.91,715895.79,Online,C,31
911050117,15-05-13,03-07-13,CUST-Central America and the Caribbean-Haiti,PROD-Meat,8830,421.89,364.69,3725288.7,3220212.7,505076,Offline,M,49
742183816,21-12-14,25-01-15,CUST-Europe-Russia,PROD-Clothes,7539,109.28,35.84,823861.92,270197.76,553664.16,Online,L,35
446713817,21-07-12,22-07-12,CUST-Middle East and North Africa-Yemen,PROD-Beverages,1400,47.45,31.79,66430,44506,21924,Online,L,1
316876447,08-08-11,04-09-11,CUST-Europe-France,PROD-Vegetables,9637,154.06,90.93,1484676.22,876292.41,608383.81,Offline,H,27
715220534,21-11-14,14-12-14,CUST-Europe-Netherlands,PROD-Snacks,8505,152.58,97.44,1297692.9,828727.2,468965.7,Offline,L,23
724607408,07-02-11,27-02-11,CUST-Middle East and North Africa-Iraq,PROD-Clothes,6289,109.28,35.84,687261.92,225397.76,461864.16,Offline,C,20
398210895,01-07-16,04-08-16,CUST-Central America and the Caribbean-Belize,PROD-Personal Care,8308,81.73,56.67,679012.84,470814.36,208198.48,Offline,C,34
309517323,18-07-10,29-08-10,CUST-Europe-Ukraine,PROD-Personal Care,1909,81.73,56.67,156022.57,108183.03,47839.54,Offline,L,42
202325522,29-05-15,11-06-15,CUST-Europe-Bulgaria,PROD-Cereal,1473,205.7,117.11,302996.1,172503.03,130493.07,Online,C,13
340746819,18-06-16,18-07-16,CUST-Middle East and North Africa-Afghanistan,PROD-Fruits,3411,9.33,6.92,31824.63,23604.12,8220.51,Online,C,30
159205043,08-07-11,17-07-11,CUST-Central America and the Caribbean-Grenada,PROD-Fruits,1165,9.33,6.92,10869.45,8061.8,2807.65,Online,L,9
512436521,29-07-14,02-09-14,CUST-Asia-Vietnam,PROD-Beverages,209,47.45,31.79,9917.05,6644.11,3272.94,Online,M,35
525490081,17-03-14,13-04-14,CUST-Central America and the Caribbean-Honduras,PROD-Office Supplies,3047,651.21,524.96,1984236.87,1599553.12,384683.75,Online,C,27
743727052,14-03-15,03-04-15,CUST-Sub-Saharan Africa-Liberia,PROD-Meat,4217,421.89,364.69,1779110.13,1537897.73,241212.4,Offline,L,20
882821261,14-01-12,20-02-12,CUST-Sub-Saharan Africa-Lesotho,PROD-Baby Food,5284,255.28,159.42,1348899.52,842375.28,506524.24,Offline,M,37
278759038,31-05-15,13-06-15,CUST-Central America and the Caribbean-Saint Lucia,PROD-Household,9849,668.27,502.54,6581791.23,4949516.46,1632274.77,Offline,H,13
137839210,03-08-10,24-08-10,CUST-Sub-Saharan Africa-Kenya,PROD-Cereal,8540,205.7,117.11,1756678,1000119.4,756558.6,Offline,L,21
386673104,05-03-14,05-03-14,CUST-Europe-Sweden,PROD-Clothes,4019,109.28,35.84,439196.32,144040.96,295155.36,Offline,H,0
122184550,07-05-17,01-06-17,CUST-Europe-United Kingdom,PROD-Fruits,5978,9.33,6.92,55774.74,41367.76,14406.98,Online,H,25
761609876,06-05-12,09-06-12,CUST-Europe-Macedonia,PROD-Beverages,6142,47.45,31.79,291437.9,195254.18,96183.72,Offline,H,34
192497909,28-05-11,01-06-11,CUST-Middle East and North Africa-Jordan,PROD-Cosmetics,3264,437.2,263.33,1427020.8,859509.12,567511.68,Offline,M,4
422709977,05-09-12,02-10-12,CUST-Sub-Saharan Africa-Central African Republic,PROD-Cosmetics,8131,437.2,263.33,3554873.2,2141136.23,1413736.97,Online,M,27
830419909,08-08-11,08-09-11,CUST-Middle East and North Africa-Morocco,PROD-Cereal,8560,205.7,117.11,1760792,1002461.6,758330.4,Online,L,31
414114034,29-03-12,04-04-12,CUST-Sub-Saharan Africa-Sudan,PROD-Baby Food,4400,255.28,159.42,1123232,701448,421784,Online,L,6
942591178,14-12-15,18-01-16,CUST-Middle East and North Africa-United Arab Emirates,PROD-Baby Food,2531,255.28,159.42,646113.68,403492.02,242621.66,Online,C,35
204962670,28-07-17,06-08-17,CUST-Sub-Saharan Africa-Kenya,PROD-Baby Food,1864,255.28,159.42,475841.92,297158.88,178683.04,Offline,M,9
560652339,19-10-16,30-10-16,CUST-Middle East and North Africa-United Arab Emirates,PROD-Clothes,8341,109.28,35.84,911504.48,298941.44,612563.04,Offline,H,11
389396512,21-05-14,27-06-14,CUST-Europe-Monaco,PROD-Cosmetics,9936,437.2,263.33,4344019.2,2616446.88,1727572.32,Offline,M,37
841244018,12-12-15,31-12-15,CUST-Europe-Latvia,PROD-Snacks,1654,152.58,97.44,252367.32,161165.76,91201.56,Offline,M,19
886556184,02-01-13,05-01-13,CUST-Middle East and North Africa-Algeria,PROD-Office Supplies,531,651.21,524.96,345792.51,278753.76,67038.75,Online,H,3
466006839,02-02-17,28-02-17,CUST-Asia-Myanmar,PROD-Meat,634,421.89,364.69,267478.26,231213.46,36264.8,Offline,L,26
940582311,01-07-10,04-08-10,CUST-Europe-Serbia,PROD-Meat,8062,421.89,364.69,3401277.18,2940130.78,461146.4,Online,M,34
141581428,04-09-10,19-09-10,CUST-Asia-Bhutan,PROD-Snacks,5946,152.58,97.44,907240.68,579378.24,327862.44,Online,H,15
920615518,29-05-13,16-06-13,CUST-Middle East and North Africa-Qatar,PROD-Clothes,9445,109.28,35.84,1032149.6,338508.8,693640.8,Online,C,18
799608409,05-10-11,05-11-11,CUST-Asia-Myanmar,PROD-Personal Care,752,81.73,56.67,61460.96,42615.84,18845.12,Offline,C,31
